Source,Target,Type,Id,Label,Weight
AKT1,TERF1,Undirected,104001,,1
AKT1,PSKH2,Undirected,104002,,1
AKT1,CDKN2B,Undirected,104005,,1
AKT1,SIGMAR1,Undirected,104007,,1
AKT1,USP6NL,Undirected,104010,,1
AKT1,PAK1,Undirected,104016,,1
AKT1,RPS3,Undirected,104017,,1
AKT1,ATM,Undirected,104018,,1
AKT1,LAMTOR1,Undirected,104019,,1
AKT1,MS4A2,Undirected,104024,,1
AKT1,FEZ1,Undirected,104025,,1
AKT1,MYL9,Undirected,104027,,1
AKT1,FERMT3,Undirected,104029,,1
AKT1,PPP4C,Undirected,104031,,1
AKT1,DUSP6,Undirected,104033,,1
AKT1,CTF1,Undirected,104034,,1
AKT1,ARID5B,Undirected,104035,,1
AKT1,DOCK1,Undirected,104041,,1
AKT1,SLC7A11,Undirected,104047,,1
AKT1,AKAP6,Undirected,104050,,1
AKT1,MYCN,Undirected,104052,,1
AKT1,KHDRBS2,Undirected,104053,,1
AKT1,ASAP2,Undirected,104056,,1
AKT1,FBXO4,Undirected,104059,,1
AKT1,FBXW7,Undirected,104060,,1
AKT1,ARL11,Undirected,104064,,1
AKT1,SETBP1,Undirected,104065,,1
AKT1,PDE3B,Undirected,104067,,1
AKT1,CAMK4,Undirected,104073,,1
AKT1,PPM1B,Undirected,104075,,1
AKT1,MBNL1,Undirected,104076,,1
AKT1,NIPBL,Undirected,104078,,1
AKT1,BMP3,Undirected,104082,,1
AKT1,GGPS1,Undirected,104083,,1
AKT1,STK32B,Undirected,104085,,1
AKT1,SMARCA5,Undirected,104087,,1
AKT1,UXS1,Undirected,104089,,1
AKT1,RANBP2,Undirected,104091,,1
AKT1,PTPRR,Undirected,104092,,1
AKT1,ITGB6,Undirected,104093,,1
AKT1,ATG3,Undirected,104094,,1
AKT1,PLEKHG4B,Undirected,104097,,1
AKT1,JAZF1,Undirected,104100,,1
AKT1,CEBPG,Undirected,104101,,1
AKT1,MSI2,Undirected,104103,,1
AKT1,GRAP,Undirected,104105,,1
AKT1,WNT3A,Undirected,104109,,1
AKT1,TRIM11,Undirected,104110,,1
AKT1,SH3RF1,Undirected,104113,,1
AKT1,FLCN,Undirected,104120,,1
AKT1,RHOC,Undirected,104126,,1
AKT1,LRGUK,Undirected,104127,,1
AKT1,ADCY8,Undirected,104133,,1
AKT1,RASA2,Undirected,104134,,1
AKT1,GNAQ,Undirected,104135,,1
AKT1,STOM,Undirected,104143,,1
AKT1,PPEF2,Undirected,104144,,1
AKT1,PCDH1,Undirected,104147,,1
AKT1,GDF6,Undirected,104148,,1
AKT1,NODAL,Undirected,104149,,1
AKT1,ATAD2,Undirected,104152,,1
AKT1,ZFYVE9,Undirected,104156,,1
AKT1,PRKAG2,Undirected,104159,,1
AKT1,HMGCR,Undirected,104161,,1
AKT1,IL17RB,Undirected,104164,,1
AKT1,CCNB2,Undirected,104165,,1
AKT1,APPL1,Undirected,104167,,1
AKT1,PREX2,Undirected,104168,,1
AKT1,SMAD6,Undirected,104172,,1
AKT1,RHPN1,Undirected,104176,,1
AKT1,MRAS,Undirected,104178,,1
AKT1,PIK3CB,Undirected,104179,,1
AKT1,CD1A,Undirected,104181,,1
AKT1,WNT4,Undirected,104187,,1
AKT1,ARAF,Undirected,104192,,1
AKT1,PRAC1,Undirected,104193,,1
AKT1,CLIC6,Undirected,104195,,1
AKT1,STARD9,Undirected,104205,,1
AKT1,PSKH1,Undirected,104210,,1
AKT1,CALM3,Undirected,104213,,1
AKT1,TRIM62,Undirected,104214,,1
AKT1,U2AFBP,Undirected,104218,,1
AKT1,PDXK,Undirected,104219,,1
AKT1,RNF126,Undirected,104228,,1
AKT1,NACC1,Undirected,104233,,1
AKT1,U2AF1L4,Undirected,104237,,1
AKT1,GRIN2C,Undirected,104239,,1
AKT1,STAT5B,Undirected,104243,,1
AKT1,PSME3,Undirected,104245,,1
AKT1,SHANK1,Undirected,104248,,1
AKT1,WNT1,Undirected,104249,,1
AKT1,GRASP,Undirected,104251,,1
AKT1,FGF11,Undirected,104256,,1
AKT1,EIF4A1,Undirected,104257,,1
AKT1,WDR24,Undirected,104260,,1
AKT1,ADCY9,Undirected,104263,,1
AKT1,TAF6L,Undirected,104269,,1
AKT1,LRP5,Undirected,104270,,1
AKT1,DOCK6,Undirected,104275,,1
AKT1,ARPC5,Undirected,104278,,1
AKT1,NCSTN,Undirected,104279,,1
AKT1,REL,Undirected,104283,,1
AKT1,TMOD4,Undirected,104290,,1
AKT1,CDC42EP3,Undirected,104292,,1
AKT1,BMP10,Undirected,104293,,1
AKT1,MITF,Undirected,104298,,1
AKT1,IGFBP7,Undirected,104301,,1
AKT1,IHH,Undirected,104306,,1
AKT1,NKX6-1,Undirected,104315,,1
AKT1,CDS1,Undirected,104316,,1
AKT1,WDFY3,Undirected,104317,,1
AKT1,SLMAP,Undirected,104320,,1
AKT1,SYN1,Undirected,104322,,1
AKT1,TRIM54,Undirected,104328,,1
AKT1,CDCP1,Undirected,104330,,1
AKT1,MAD2L1,Undirected,104344,,1
AKT1,HHIP,Undirected,104350,,1
AKT1,MAP1B,Undirected,104354,,1
AKT1,RICTOR,Undirected,104356,,1
AKT1,CYTH3,Undirected,104365,,1
AKT1,HSPA9,Undirected,104366,,1
AKT1,SHH,Undirected,104368,,1
AKT1,TNFRSF11B,Undirected,104372,,1
AKT1,GEM,Undirected,104377,,1
AKT1,ANKS6,Undirected,104380,,1
AKT1,MELK,Undirected,104385,,1
AKT1,WRN,Undirected,104387,,1
AKT1,CFL2,Undirected,104388,,1
AKT1,KLHDC2,Undirected,104390,,1
AKT1,ARF6,Undirected,104391,,1
AKT1,TSC1,Undirected,104396,,1
AKT1,DUSP16,Undirected,104398,,1
AKT1,STK32C,Undirected,104399,,1
AKT1,LRRK2,Undirected,104402,,1
AKT1,PIWIL4,Undirected,104403,,1
AKT1,VPS35,Undirected,104405,,1
AKT1,FOXN4,Undirected,104406,,1
AKT1,LARP6,Undirected,104410,,1
AKT1,CRABP1,Undirected,104417,,1
AKT1,RRAD,Undirected,104420,,1
AKT1,HSP90B1,Undirected,104422,,1
AKT1,SLC9A5,Undirected,104423,,1
AKT1,PPIB,Undirected,104425,,1
AKT1,TERF2IP,Undirected,104429,,1
AKT1,STAT6,Undirected,104432,,1
AKT1,RUNX1,Undirected,104435,,1
AKT1,CRK,Undirected,104439,,1
AKT1,RAB8A,Undirected,104446,,1
AKT1,SGK494,Undirected,104449,,1
AKT1,WNT10B,Undirected,104451,,1
AKT1,KMT2D,Undirected,104452,,1
AKT1,RHEBL1,Undirected,104453,,1
AKT1,LIN37,Undirected,104457,,1
AKT1,TMIGD2,Undirected,104462,,1
AKT1,MFSD3,Undirected,104465,,1
AKT1,KIFC2,Undirected,104466,,1
AKT1,EVPL,Undirected,104472,,1
AKT1,LRG1,Undirected,104499,,1
AKT1,AXIN2,Undirected,104500,,1
AKT1,FOXD4L1,Undirected,104506,,1
AKT1,ARAP2,Undirected,104509,,1
AKT1,AURKC,Undirected,104511,,1
AKT1,AFAP1L2,Undirected,104515,,1
AKT1,TMED10,Undirected,104516,,1
AKT1,RGL1,Undirected,104519,,1
AKT1,ACHE,Undirected,104521,,1
AKT1,BCR,Undirected,104527,,1
AKT1,CDC25A,Undirected,104532,,1
AKT1,INSR,Undirected,104534,,1
AKT1,ABR,Undirected,104535,,1
AKT1,RAC3,Undirected,104546,,1
AKT1,RAB24,Undirected,104549,,1
AKT1,SIX2,Undirected,104552,,1
AKT1,MAGI3,Undirected,104554,,1
AKT1,FAM134B,Undirected,104555,,1
AKT1,UBB,Undirected,104557,,1
AKT1,ROBO4,Undirected,104563,,1
AKT1,TRIM56,Undirected,104565,,1
AKT1,TUB,Undirected,104571,,1
AKT1,PCBP1,Undirected,104573,,1
AKT1,CSNK1G1,Undirected,104579,,1
AKT1,NMUR1,Undirected,104580,,1
AKT1,BRD3,Undirected,104581,,1
AKT1,USH2A,Undirected,104582,,1
AKT1,SIK2,Undirected,104583,,1
AKT1,ARF4,Undirected,104585,,1
AKT1,FGB,Undirected,104586,,1
AKT1,PRKCE,Undirected,104587,,1
AKT1,ANKRD2,Undirected,104591,,1
AKT1,YWHAG,Undirected,104595,,1
AKT1,FGA,Undirected,104596,,1
AKT1,SLC9C1,Undirected,104604,,1
AKT1,PPM1D,Undirected,104606,,1
AKT1,GABARAP,Undirected,104609,,1
AKT1,KLF11,Undirected,104615,,1
AKT1,SDC2,Undirected,104616,,1
AKT1,KIF5B,Undirected,104617,,1
AKT1,CTNND2,Undirected,104618,,1
AKT1,ING2,Undirected,104619,,1
AKT1,BPTF,Undirected,104621,,1
AKT1,RPTOR,Undirected,104625,,1
AKT1,MYL1,Undirected,104626,,1
AKT1,WDR48,Undirected,104629,,1
AKT1,RPS6KB2,Undirected,104645,,1
AKT1,RND1,Undirected,104647,,1
AKT1,EIF4EBP3,Undirected,104648,,1
AKT1,GPD2,Undirected,104651,,1
AKT1,INHBC,Undirected,104652,,1
AKT1,CLOCK,Undirected,104653,,1
AKT1,PTPN7,Undirected,104658,,1
AKT1,RCE1,Undirected,104661,,1
AKT1,CLCF1,Undirected,104662,,1
AKT1,DPYSL2,Undirected,104665,,1
AKT1,PDP2,Undirected,104666,,1
AKT1,PRKACA,Undirected,104670,,1
AKT1,TBC1D16,Undirected,104675,,1
AKT1,TAOK2,Undirected,104680,,1
AKT1,PSMD2,Undirected,104682,,1
AKT1,RAB1B,Undirected,104685,,1
AKT1,RASGRP1,Undirected,104686,,1
AKT1,SP3,Undirected,104689,,1
AKT1,P2RY2,Undirected,104690,,1
AKT1,RIN1,Undirected,104691,,1
AKT1,LCLAT1,Undirected,104696,,1
AKT1,MOS,Undirected,104700,,1
AKT1,FANCI,Undirected,104702,,1
AKT1,MADD,Undirected,104704,,1
AKT1,MAPK7,Undirected,104705,,1
AKT1,CKS1B,Undirected,104709,,1
AKT1,ZMAT3,Undirected,104715,,1
AKT1,ATG4D,Undirected,104719,,1
AKT1,PPP2R1B,Undirected,104720,,1
AKT1,ADCY6,Undirected,104722,,1
AKT1,SNX33,Undirected,104723,,1
AKT1,RAB6A,Undirected,104724,,1
AKT1,TNKS,Undirected,104728,,1
AKT1,OXSR1,Undirected,104730,,1
AKT1,CTBP2,Undirected,104734,,1
AKT1,PTPN2,Undirected,104735,,1
AKT1,LTBP4,Undirected,104736,,1
AKT1,UCP2,Undirected,104739,,1
AKT1,SSH3,Undirected,104740,,1
AKT1,TLR8,Undirected,104741,,1
AKT1,TNS3,Undirected,104744,,1
AKT1,TRIB1,Undirected,104745,,1
AKT1,ELMO1,Undirected,104746,,1
AKT1,ADPGK,Undirected,104747,,1
AKT1,ADRBK1,Undirected,104748,,1
AKT1,PPM1E,Undirected,104753,,1
AKT1,CFLAR,Undirected,104754,,1
AKT1,INSM1,Undirected,104758,,1
AKT1,CASP2,Undirected,104762,,1
AKT1,EHBP1L1,Undirected,104763,,1
AKT1,RAB8B,Undirected,104766,,1
AKT1,NFKBIB,Undirected,104771,,1
AKT1,GNAI2,Undirected,104773,,1
AKT1,HNRNPD,Undirected,104775,,1
AKT1,PRKDC,Undirected,104777,,1
AKT1,CC2D1A,Undirected,104781,,1
AKT1,CLPTM1L,Undirected,104786,,1
AKT1,CD46,Undirected,104787,,1
AKT1,MSRA,Undirected,104788,,1
AKT1,SENP3,Undirected,104792,,1
AKT1,PAK2,Undirected,104793,,1
AKT1,TFE3,Undirected,104795,,1
AKT1,ZBTB33,Undirected,104798,,1
AKT1,METTL1,Undirected,104802,,1
AKT1,WDR35,Undirected,104803,,1
AKT1,GAK,Undirected,104804,,1
AKT1,UACA,Undirected,104806,,1
AKT1,ARFGAP1,Undirected,104807,,1
AKT1,GJD4,Undirected,104816,,1
AKT1,SSH1,Undirected,104822,,1
AKT1,STAT2,Undirected,104824,,1
AKT1,DVL3,Undirected,104828,,1
AKT1,DEGS1,Undirected,104837,,1
AKT1,RAPH1,Undirected,104839,,1
AKT1,RHOJ,Undirected,104841,,1
AKT1,PITPNA,Undirected,104844,,1
AKT1,CLK4,Undirected,104847,,1
AKT1,CYC1,Undirected,104849,,1
AKT1,CAPN6,Undirected,104850,,1
AKT1,SAMD4B,Undirected,104851,,1
AKT1,CPNE1,Undirected,104852,,1
AKT1,SLC36A4,Undirected,104857,,1
AKT1,ADRBK2,Undirected,104858,,1
AKT1,GYS1,Undirected,104863,,1
AKT1,RUVBL1,Undirected,104871,,1
AKT1,INTS3,Undirected,104875,,1
AKT1,HSPH1,Undirected,104876,,1
AKT1,BID,Undirected,104879,,1
AKT1,TRAF7,Undirected,104883,,1
AKT1,CAMK2G,Undirected,104886,,1
AKT1,RAP2B,Undirected,104887,,1
AKT1,STK17A,Undirected,104889,,1
AKT1,PHLDA2,Undirected,104890,,1
AKT1,MALT1,Undirected,104891,,1
AKT1,AGTRAP,Undirected,104896,,1
AKT1,TENC1,Undirected,104898,,1
AKT1,RAB43,Undirected,104899,,1
AKT1,OPA3,Undirected,104902,,1
AKT1,LYPLA1,Undirected,104905,,1
AKT1,C3orf58,Undirected,104906,,1
AKT1,CD276,Undirected,104907,,1
AKT1,TRIP10,Undirected,104908,,1
AKT1,PKM,Undirected,104910,,1
AKT1,ARID1A,Undirected,104917,,1
AKT1,FAM3A,Undirected,104919,,1
AKT1,ING3,Undirected,104920,,1
AKT1,EML4,Undirected,104921,,1
AKT1,KIF1C,Undirected,104922,,1
AKT1,SLC2A4,Undirected,104925,,1
AKT1,SH2B1,Undirected,104930,,1
AKT1,RCHY1,Undirected,104931,,1
AKT1,LLGL1,Undirected,104938,,1
AKT1,CDC25C,Undirected,104941,,1
AKT1,ANKRD23,Undirected,104942,,1
AKT1,TACC1,Undirected,104943,,1
AKT1,RIT2,Undirected,104945,,1
AKT1,STXBP5,Undirected,104946,,1
AKT1,RHOT2,Undirected,104948,,1
AKT1,ING5,Undirected,104950,,1
AKT1,ATG4C,Undirected,104951,,1
AKT1,ORAI3,Undirected,104953,,1
AKT1,PLEKHF2,Undirected,104956,,1
AKT1,POLE,Undirected,104960,,1
AKT1,ARL4D,Undirected,104961,,1
AKT1,ZBTB7A,Undirected,104974,,1
AKT1,PLEC,Undirected,104977,,1
AKT1,PRKAG1,Undirected,104978,,1
AKT1,KIF15,Undirected,104985,,1
AKT1,HSPA5,Undirected,104988,,1
AKT1,ACAP2,Undirected,104990,,1
AKT1,FBF1,Undirected,104991,,1
AKT1,STXBP6,Undirected,104992,,1
AKT1,CSNK1D,Undirected,104995,,1
AKT1,FLII,Undirected,104998,,1
AKT1,CYP2B6,Undirected,104999,,1
AKT1,PPP2R1A,Undirected,105001,,1
AKT1,GSK3B,Undirected,105002,,1
AKT1,STK11,Undirected,105003,,1
AKT1,PPP2R2A,Undirected,105007,,1
AKT1,MYLPF,Undirected,105010,,1
AKT1,LASP1,Undirected,105011,,1
AKT1,CASKIN2,Undirected,105014,,1
AKT1,WNT11,Undirected,105018,,1
AKT1,PLAG1,Undirected,105020,,1
AKT1,CARM1,Undirected,105023,,1
AKT1,STK25,Undirected,105025,,1
AKT1,GJC3,Undirected,105026,,1
AKT1,DIRAS1,Undirected,105029,,1
AKT1,MRE11A,Undirected,105030,,1
AKT1,PPP1CA,Undirected,105033,,1
AKT1,PSEN1,Undirected,105037,,1
AKT1,EIF4A2,Undirected,105039,,1
AKT1,TACC3,Undirected,105041,,1
AKT1,PEG3,Undirected,105043,,1
AKT1,ZFPM1,Undirected,105044,,1
AKT1,CUL1,Undirected,105047,,1
AKT1,LIMS2,Undirected,105048,,1
AKT1,CLIP4,Undirected,105049,,1
AKT1,LMNB2,Undirected,105052,,1
AKT1,MDH2,Undirected,105053,,1
AKT1,PPM1A,Undirected,105058,,1
AKT1,TNFAIP8L3,Undirected,105070,,1
AKT1,SRPR,Undirected,105071,,1
AKT1,MCF2L2,Undirected,105073,,1
AKT1,JAG2,Undirected,105074,,1
AKT1,B4GALNT4,Undirected,105077,,1
AKT1,RNF123,Undirected,105078,,1
AKT1,MAFA,Undirected,105080,,1
AKT1,FOXK1,Undirected,105084,,1
AKT1,EFNA5,Undirected,105086,,1
AKT1,GPR132,Undirected,105087,,1
AKT1,TRAK2,Undirected,105089,,1
AKT1,AMER1,Undirected,105093,,1
AKT1,PRKCH,Undirected,105094,,1
AKT1,FMNL1,Undirected,105098,,1
AKT1,SOCS1,Undirected,105103,,1
AKT1,SIRT7,Undirected,105104,,1
AKT1,SHC4,Undirected,105106,,1
AKT1,ZDHHC23,Undirected,105117,,1
AKT1,DEXI,Undirected,105118,,1
AKT1,OLIG2,Undirected,105126,,1
AKT1,MXI1,Undirected,105128,,1
AKT1,HGS,Undirected,105131,,1
AKT1,GDF3,Undirected,105141,,1
AKT1,RAB12,Undirected,105143,,1
AKT1,GAS6,Undirected,105145,,1
AKT1,EEF1G,Undirected,105147,,1
AKT1,CD86,Undirected,105149,,1
AKT1,HIST2H2AC,Undirected,105154,,1
AKT1,ATP6V0A2,Undirected,105155,,1
AKT1,PTP4A3,Undirected,105157,,1
AKT1,ASCL2,Undirected,105158,,1
AKT1,PTCH1,Undirected,105161,,1
AKT1,IGDCC3,Undirected,105170,,1
AKT1,FOXL2,Undirected,105174,,1
AKT1,INPP5J,Undirected,105176,,1
AKT1,RAB11B,Undirected,105182,,1
AKT1,EYA2,Undirected,105185,,1
AKT1,MAPK11,Undirected,105187,,1
AKT1,RPS6KA4,Undirected,105189,,1
AKT1,HAP1,Undirected,105195,,1
AKT1,GNAL,Undirected,105197,,1
AKT1,HDAC6,Undirected,105198,,1
AKT1,EXOC7,Undirected,105199,,1
AKT1,KLHDC10,Undirected,105201,,1
AKT1,CYP4Z1,Undirected,105205,,1
AKT1,GATA4,Undirected,105211,,1
AKT1,FOXE3,Undirected,105212,,1
AKT1,TESC,Undirected,105214,,1
AKT1,GRK1,Undirected,105215,,1
AKT1,PTPRB,Undirected,105217,,1
AKT1,RASA3,Undirected,105219,,1
AKT1,ARID2,Undirected,105220,,1
AKT1,PPP2R2C,Undirected,105224,,1
AKT1,ZNRF1,Undirected,105225,,1
AKT1,VPS39,Undirected,105227,,1
AKT1,FOXD2,Undirected,105231,,1
AKT1,ARHGEF25,Undirected,105233,,1
AKT1,CHP1,Undirected,105235,,1
AKT1,FMNL3,Undirected,105236,,1
AKT1,CBX3,Undirected,105241,,1
AKT1,RAD51C,Undirected,105242,,1
AKT1,FIP1L1,Undirected,105247,,1
AKT1,CENPA,Undirected,105252,,1
AKT1,NME1,Undirected,105255,,1
AKT1,MEN1,Undirected,105257,,1
AKT1,AZIN1,Undirected,105260,,1
AKT1,KCNE1,Undirected,105261,,1
AKT1,FBXO40,Undirected,105270,,1
AKT1,PPP2R5E,Undirected,105273,,1
AKT1,MAPK15,Undirected,105275,,1
AKT1,PIDD1,Undirected,105279,,1
AKT1,ZBTB16,Undirected,105290,,1
AKT1,PUM2,Undirected,105292,,1
AKT1,PLCB1,Undirected,105293,,1
AKT1,LMO1,Undirected,105294,,1
AKT1,UBA1,Undirected,105300,,1
AKT1,FNDC3B,Undirected,105301,,1
AKT1,STX3,Undirected,105302,,1
AKT1,RHOBTB1,Undirected,105303,,1
AKT1,CDK10,Undirected,105304,,1
AKT1,UGP2,Undirected,105305,,1
AKT1,BCL11A,Undirected,105307,,1
AKT1,SEC23B,Undirected,105310,,1
AKT1,RASGRP2,Undirected,105311,,1
AKT1,LRRC8D,Undirected,105312,,1
AKT1,ATG101,Undirected,105314,,1
AKT1,FOXG1,Undirected,105316,,1
AKT1,MKL2,Undirected,105318,,1
AKT1,ERAS,Undirected,105319,,1
AKT1,TSSK4,Undirected,105320,,1
AKT1,GRAP2,Undirected,105321,,1
AKT1,TRIO,Undirected,105323,,1
AKT1,RHOG,Undirected,105327,,1
AKT1,ZFAND4,Undirected,105329,,1
AKT1,DFFB,Undirected,105331,,1
AKT1,CAMK2D,Undirected,105334,,1
AKT1,ARL4C,Undirected,105335,,1
AKT1,FGFR3,Undirected,105339,,1
AKT1,MIOS,Undirected,105342,,1
AKT1,MYB,Undirected,105348,,1
AKT1,RAP2C,Undirected,105349,,1
AKT1,ACVR2B,Undirected,105354,,1
AKT1,GANAB,Undirected,105357,,1
AKT1,SGK2,Undirected,105360,,1
AKT1,HUWE1,Undirected,105361,,1
AKT1,ELSPBP1,Undirected,105362,,1
AKT1,EIF4EBP1,Undirected,105365,,1
AKT1,MAPT,Undirected,105366,,1
AKT1,MEF2C,Undirected,105368,,1
AKT1,ASH2L,Undirected,105369,,1
AKT1,PTPN11,Undirected,105373,,1
AKT1,SFN,Undirected,105374,,1
AKT1,NPR2,Undirected,105380,,1
AKT1,NEO1,Undirected,105384,,1
AKT1,STAT5A,Undirected,105385,,1
AKT1,TRADD,Undirected,105387,,1
AKT1,JARID2,Undirected,105388,,1
AKT1,WNK1,Undirected,105390,,1
AKT1,SEPT6,Undirected,105393,,1
AKT1,CYB5A,Undirected,105395,,1
AKT1,ENSA,Undirected,105397,,1
AKT1,PPP1CC,Undirected,105398,,1
AKT1,HNRNPA1,Undirected,105402,,1
AKT1,TP53BP2,Undirected,105406,,1
AKT1,FOXD4L3,Undirected,105407,,1
AKT1,DYRK2,Undirected,105412,,1
AKT1,CREB3,Undirected,105414,,1
AKT1,TRPV2,Undirected,105416,,1
AKT1,BAZ1B,Undirected,105421,,1
AKT1,RNF41,Undirected,105427,,1
AKT1,PPM1G,Undirected,105428,,1
AKT1,NOXA1,Undirected,105431,,1
AKT1,ADCY2,Undirected,105433,,1
AKT1,GNAI1,Undirected,105435,,1
AKT1,LAMTOR4,Undirected,105436,,1
AKT1,PARD6G,Undirected,105438,,1
AKT1,FOXN3,Undirected,105443,,1
AKT1,PKN1,Undirected,105444,,1
AKT1,USP1,Undirected,105448,,1
AKT1,USP7,Undirected,105449,,1
AKT1,ICMT,Undirected,105450,,1
AKT1,FOXN2,Undirected,105452,,1
AKT1,TLDC1,Undirected,105453,,1
AKT1,ATR,Undirected,105458,,1
AKT1,CORO2A,Undirected,105459,,1
AKT1,PPA2,Undirected,105462,,1
AKT1,CDH5,Undirected,105467,,1
AKT1,PDPK1,Undirected,105473,,1
AKT1,DOK4,Undirected,105476,,1
AKT1,DOK7,Undirected,105480,,1
AKT1,PEAR1,Undirected,105482,,1
AKT1,IKZF3,Undirected,105486,,1
AKT1,ARID1B,Undirected,105487,,1
AKT1,PTMA,Undirected,105488,,1
AKT1,BTG3,Undirected,105489,,1
AKT1,CCNG1,Undirected,105490,,1
AKT1,NF2,Undirected,105491,,1
AKT1,PTP4A2,Undirected,105496,,1
AKT1,CRTC1,Undirected,105498,,1
AKT1,PRICKLE1,Undirected,105500,,1
AKT1,MAP2K3,Undirected,105501,,1
AKT1,UBQLN2,Undirected,105503,,1
AKT1,RBPJ,Undirected,105504,,1
AKT1,TPM4,Undirected,105505,,1
AKT1,GPT2,Undirected,105507,,1
AKT1,SPRED3,Undirected,105513,,1
AKT1,E2F1,Undirected,105516,,1
AKT1,MAP3K15,Undirected,105517,,1
AKT1,VAPA,Undirected,105518,,1
AKT1,CA7,Undirected,105519,,1
AKT1,GATA2,Undirected,105521,,1
AKT1,NFYA,Undirected,105522,,1
AKT1,PFKM,Undirected,105527,,1
AKT1,ARHGAP12,Undirected,105531,,1
AKT1,PMEPA1,Undirected,105532,,1
AKT1,DUSP9,Undirected,105535,,1
AKT1,PLCH1,Undirected,105536,,1
AKT1,RPS3A,Undirected,105538,,1
AKT1,RPL22,Undirected,105540,,1
AKT1,PRKAA1,Undirected,105542,,1
AKT1,MAGI2,Undirected,105543,,1
AKT1,UCKL1,Undirected,105544,,1
AKT1,DUSP19,Undirected,105546,,1
AKT1,PPTC7,Undirected,105547,,1
AKT1,CRKL,Undirected,105548,,1
AKT1,MEF2A,Undirected,105549,,1
AKT1,FYN,Undirected,105555,,1
AKT1,HNRNPA2B1,Undirected,105556,,1
AKT1,BMF,Undirected,105557,,1
AKT1,SND1,Undirected,105558,,1
AKT1,EGFLAM,Undirected,105563,,1
AKT1,MYL4,Undirected,105566,,1
AKT1,NET1,Undirected,105567,,1
AKT1,SRGAP1,Undirected,105571,,1
AKT1,ITSN2,Undirected,105572,,1
AKT1,ZFYVE19,Undirected,105578,,1
AKT1,KIAA1598,Undirected,105580,,1
AKT1,OPHN1,Undirected,105584,,1
AKT1,RET,Undirected,105592,,1
AKT1,UBE2I,Undirected,105596,,1
AKT1,SREBF1,Undirected,105597,,1
AKT1,STK39,Undirected,105604,,1
AKT1,MYO9A,Undirected,105606,,1
AKT1,RAC1,Undirected,105611,,1
AKT1,AKAP9,Undirected,105614,,1
AKT1,AMPH,Undirected,105615,,1
AKT1,ORAI2,Undirected,105617,,1
AKT1,PITPNM1,Undirected,105619,,1
AKT1,ARHGEF26,Undirected,105620,,1
AKT1,PIK3R4,Undirected,105633,,1
AKT1,SPTBN1,Undirected,105635,,1
AKT1,CALM1,Undirected,105642,,1
AKT1,SCRIB,Undirected,105644,,1
AKT1,RASSF1,Undirected,105647,,1
AKT1,ANK2,Undirected,105650,,1
AKT1,LRBA,Undirected,105654,,1
AKT1,DOK3,Undirected,105657,,1
AKT1,MAP1LC3C,Undirected,105660,,1
AKT1,ERGIC3,Undirected,105665,,1
AKT1,FXR1,Undirected,105670,,1
AKT1,AP1B1,Undirected,105672,,1
AKT1,BRPF3,Undirected,105675,,1
AKT1,ASB13,Undirected,105677,,1
AKT1,NEGR1,Undirected,105680,,1
AKT1,ELK4,Undirected,105685,,1
AKT1,RAD23B,Undirected,105686,,1
AKT1,SYNE2,Undirected,105687,,1
AKT1,ST7L,Undirected,105688,,1
AKT1,NF1,Undirected,105696,,1
AKT1,TPM1,Undirected,105697,,1
AKT1,RHOT1,Undirected,105699,,1
AKT1,WTAP,Undirected,105700,,1
AKT1,TRIM33,Undirected,105702,,1
AKT1,RAD52,Undirected,105704,,1
AKT1,PSMB10,Undirected,105705,,1
AKT1,PTPN5,Undirected,105707,,1
AKT1,ANKRD17,Undirected,105709,,1
AKT1,PASK,Undirected,105711,,1
AKT1,FCGR2B,Undirected,105713,,1
AKT1,MICAL1,Undirected,105718,,1
AKT1,PRDM10,Undirected,105720,,1
AKT1,TMEM126B,Undirected,105721,,1
AKT1,VCP,Undirected,105723,,1
AKT1,MAP3K5,Undirected,105728,,1
AKT1,PDE3A,Undirected,105729,,1
AKT1,WWP2,Undirected,105732,,1
AKT1,PIK3CG,Undirected,105734,,1
AKT1,MAPK10,Undirected,105736,,1
AKT1,HIST1H3J,Undirected,105741,,1
AKT1,CD2AP,Undirected,105743,,1
AKT1,KLHDC1,Undirected,105744,,1
AKT1,NUP214,Undirected,105746,,1
AKT1,DSG4,Undirected,105761,,1
AKT1,MYO1C,Undirected,105763,,1
AKT1,TRRAP,Undirected,105766,,1
AKT1,ARHGEF18,Undirected,105768,,1
AKT1,SULF2,Undirected,105769,,1
AKT1,AGBL5,Undirected,105779,,1
AKT1,RAB5B,Undirected,105788,,1
AKT1,MYLK,Undirected,105789,,1
AKT1,BAZ1A,Undirected,105790,,1
AKT1,CDC16,Undirected,105794,,1
AKT1,DSC3,Undirected,105797,,1
AKT1,CYP2D6,Undirected,105804,,1
AKT1,PIM3,Undirected,105805,,1
AKT1,ITGB1BP1,Undirected,105807,,1
AKT1,PAK3,Undirected,105808,,1
AKT1,CSNK1G3,Undirected,105810,,1
AKT1,TRPM6,Undirected,105813,,1
AKT1,ANKHD1,Undirected,105815,,1
AKT1,ZNF219,Undirected,105818,,1
AKT1,NCKAP1,Undirected,105821,,1
AKT1,RAB25,Undirected,105823,,1
AKT1,NMRK1,Undirected,105824,,1
AKT1,ZEB1,Undirected,105830,,1
AKT1,INPP5F,Undirected,105834,,1
AKT1,MACF1,Undirected,105839,,1
